odometer.com,3,uncategorized,34,5,4,0,0,3,0,0,3551218,447775,260334,0,0,90075,0,0,166870,21879,18650,0,0,4425,0,0,33,5,4,0,0,2,0,0,2958002,447775,260334,0,0,66928,0,0,160041,21879,18650,0,0,3478,0,0,54465,4492771,50,39886,312887,8,11,4,142952
theguardian.com,1,newsandmedia,77.5,40.0,2.0,0.0,0.0,14.0,5.0,0.0,706643.0,2349906.0,293072.0,0.0,0.0,782256.0,13783.5,0.0,32677.0,7967.0,361.5,0.0,0.0,2563.5,812.0,0.0,76.5,40.0,2.0,0.0,0.0,14.0,5.0,0.0,706643.0,2349906.0,293072.0,0.0,0.0,782256.0,13783.5,0.0,32232.0,7967.0,361.5,0.0,0.0,2563.5,812.0,0.0,1837.0,4969432.5,191.0,23536.0,1516506.5,42.5,46.5,12.0,823772.0
alaskaair.net,3,uncategorized,28,19,1,0,0,3,6,0,1113950,1315789,449940,0,0,419656,1958,0,67388,23507,1152,0,0,3150,20116,0,28,17,1,0,0,2,5,0,1113950,1219699,449940,0,0,53601,1520,0,67388,19217,1152,0,0,2002,16753,0,9206,3344938,77,47245,374309,23,29,4,43708
choicehomewarranty.com,5,business,26,13,3,0,0,4,1,0,168307,585865,13006,0,0,54753,97,0,53172,30025,2954,0,0,2789,658,0,26,13,3,0,0,3,1,0,168307,585865,13006,0,0,36547,97,0,53172,30025,2954,0,0,1709,658,0,22019,822028,61,66795,121746,22,24,3,0
conservativerevival.com,3,uncategorized,17,59,13,0,0,5,0,0,163974,1879585,260609,0,0,176403,0,0,58120,129820,17938,0,0,18081,0,0,17,59,13,0,0,5,0,0,163974,1879585,260609,0,0,176403,0,0,58120,129820,17938,0,0,18081,0,0,15483,2606493,97,63258,373637,16,18,1,72724
kqed.org,3,education,65,28,4,0,0,7,7,0,12508,972396,145895,0,0,18950,356672,0,483206,4343,779,0,0,811,1439,0,64,28,3,0,0,7,7,0,12372,972396,143981,0,0,18950,356672,0,446075,4343,663,0,0,811,1439,0,47387,1516164,115,8110,595836,26,29,1,3654
newegg.com,2,shopping,136.5,74.0,5.0,0.0,0.0,14.0,1.0,0.0,1939427.5,1851212.0,168195.0,0.0,0.0,644724.0,10200.0,0.0,147016.0,44011.0,4221.5,0.0,0.0,13062.5,641.0,0.0,133.0,72.0,4.0,0.0,0.0,11.0,1.0,0.0,1909468.5,1822317.0,31860.0,0.0,0.0,5788.0,10200.0,0.0,143494.5,40805.0,3790.5,0.0,0.0,9793.0,641.0,0.0,10222.0,5926674.5,280.5,47537.0,738143.5,58.0,69.5,11.5,1446560.0
trello.com,3,business,29,10,0,0,0,1,0,0,1389995,431584,0,0,0,65573,0,0,129814,52749,0,0,0,966,0,0,28,10,0,0,0,1,0,0,1389952,431584,0,0,0,65573,0,0,123347,52749,0,0,0,966,0,0,47360,2014484,46,56048,255605,11,14,4,127332
lyft.com,4,uncategorized,33,11,4,0,0,3,1,0,2459823,893529,719073,0,0,32804,2,0,51415,16675,2886,0,0,3052,2362,0,33,11,4,0,0,3,1,0,2459823,893529,719073,0,0,32804,2,0,51415,16675,2886,0,0,3052,2362,0,20201,4105093,61,28330,434371,24,26,0,0
pbteen.com,2,shopping,198,48,7,3,0,16,4,0,5392678,1718342,376064,1341,0,215617,350141,0,188921,45527,8312,51,0,9266,2373,0,196,46,7,0,0,15,4,0,5363137,1716918,376064,0,0,104732,350141,0,186330,43832,8312,0,0,8974,2373,0,27361,8145144,384,202563,1219713,106,113,6,82016
esecuritel.com,5,uncategorized,25.0,28.0,19.0,0.0,0.0,1.0,0.0,0.0,8198912.0,1509975.0,499132.0,0.0,0.0,35445.0,0.0,0.0,194105.5,164175.5,95715.0,0.0,0.0,542.0,0.0,0.0,25.0,28.0,19.0,0.0,0.0,1.0,0.0,0.0,8198912.0,1509975.0,499132.0,0.0,0.0,35445.0,0.0,0.0,194105.5,164175.5,95715.0,0.0,0.0,542.0,0.0,0.0,50255.0,10402387.0,79.0,26443.0,85734.0,5.0,7.0,4.0,158923.0
vatican.va,4,uncategorized,0.0,8.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,316878.0,121864.0,0.0,0.0,2755.0,0.0,0.0,0.0,11698.0,4854.5,0.0,0.0,1745.5,0.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,316878.0,121864.0,0.0,0.0,0.0,0.0,0.0,0.0,11698.0,4854.5,0.0,0.0,0.0,0.0,0.0,8322.5,441497.0,13.0,0.0,0.0,0.0,3.0,0.0,0.0
boatingmag.tv,2,uncategorized,69.0,22.0,2.0,1,0.0,46.0,6.5,0.0,761545.0,1557238.0,54250.0,80,0.0,590089.5,36906.5,0.0,35013.0,9329.0,430.5,5,0.0,13159.5,1628.0,0.0,69.0,22.0,2.0,0.0,0.0,45.0,6.5,0.0,761545.0,1557238.0,54250.0,0.0,0.0,571744.5,36906.5,0.0,35013.0,9329.0,430.5,0.0,0.0,12844.5,1628.0,0.0,8274.0,3019517.5,232.0,59568.0,1040576.0,65.0,67.0,12.0,5380.0
thefinancialword.com,4,education,69.0,45.5,9.5,0.0,0.0,12.5,1.5,0.0,2312002.0,2284689.5,209828.5,0.0,0.0,257560.5,144.0,0.0,74285.5,39657.0,5232.5,0.0,0.0,13875.5,1967.0,0.0,69.0,45.5,9.5,0.0,0.0,11.5,1.5,0.0,2312002.0,2284689.5,209828.5,0.0,0.0,212467.5,144.0,0.0,74285.5,39657.0,5232.5,0.0,0.0,13727.5,1967.0,0.0,5414.0,5237100.5,159.5,82664.5,635774.0,37.5,39.5,5.5,172876.0
wisebread.com,3,business,99.5,54.5,2.5,0.0,0.0,8.0,0.0,0.0,939608.0,1218863.5,125141.5,0.0,0.0,151271.5,0.0,0.0,170159.5,111831.0,4550.5,0.0,0.0,13253.5,0.0,0.0,99.5,54.5,2.5,0.0,0.0,7.0,0.0,0.0,939608.0,1218863.5,125141.5,0.0,0.0,70688.5,0.0,0.0,170159.5,111831.0,4550.5,0.0,0.0,12907.0,0.0,0.0,28769.0,2563727.5,214.0,209228.0,790033.5,64.5,66.5,8.0,605.0
drugstore.com,3,shopping,25.0,17.5,3.5,0.0,0.0,6.0,1.0,0.0,149709.0,1392570.0,337599.0,0.0,0.0,150774.5,459.0,0.0,37647.0,12349.5,1392.5,0.0,0.0,6787.5,1329.5,0.0,25.0,17.5,2.5,0.0,0.0,5.0,1.0,0.0,149709.0,1392570.0,86797.5,0.0,0.0,99292.0,459.0,0.0,36975.5,12274.5,1051.0,0.0,0.0,4794.5,1329.5,0.0,10226.5,2300163.5,58.5,5519.5,553248.5,5.0,10.0,1.5,33431.0
register-herald.com,5,newsandmedia,224,171,24,0,0,44,11,0,5923818,11260120,1121207,0,0,624372,93420,0,373379,173293,42588,0,0,14233,5295,0,223,170,24,0,0,41,11,0,5920698,11250971,1121207,0,0,136556,93420,0,364091,164523,42588,0,0,13154,5295,0,7788,14840588,619,100780,2070774,132,138,14,394886
wunderground.com,2,newsandmedia,34,60,3,0,0,3,22,0,445798,3408403,416601,0,0,99831,254804,0,76660,198392,2754,0,0,4066,60522,0,32,59,3,0,0,3,21,0,438060,3403896,416601,0,0,99831,235557,0,71719,196838,2754,0,0,4066,57235,0,7530,4758626,138,92860,1013625,20,26,3,91252
estatesales.net,3,newsandmedia,16.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,121708.5,651752.0,171025.0,0.0,0.0,54307.0,0.0,0.0,77192.5,21503.0,3030.5,0.0,0.0,2260.0,0.0,0.0,15.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,109501.0,651752.0,171025.0,0.0,0.0,54307.0,0.0,0.0,74620.0,21503.0,3030.5,0.0,0.0,2260.0,0.0,0.0,35122.5,1097951.0,26.0,17085.0,34174.0,2.0,5.0,3.0,95728.0
wgrz.com,4,newsandmedia,28.0,9.0,3.0,0.0,0.0,1.0,0.0,0.0,500191.0,775134.0,1548686.0,0.0,0.0,362658.0,0.0,0.0,207470.0,56423.0,10880.0,0.0,0.0,2070.0,0.0,0.0,28.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,500191.0,775134.0,1548686.0,0.0,0.0,0.0,0.0,0.0,207470.0,56423.0,10880.0,0.0,0.0,0.0,0.0,0.0,19309.0,3186669.0,41.0,53024.0,273612.5,4.0,6.0,0.0,0.0
historicaltimes.com,2,uncategorized,36.0,7.0,3.0,0.0,0.0,3.0,0.0,0.0,1737271.5,851184.0,86576.0,0.0,0.0,136506.0,0.0,0.0,189452.5,33550.0,2223.5,0.0,0.0,4384.0,0.0,0.0,36.0,7.0,2.0,0.0,0.0,3.0,0.0,0.0,1737271.5,851184.0,10519.0,0.0,0.0,136506.0,0.0,0.0,189452.5,33550.0,1567.0,0.0,0.0,4384.0,0.0,0.0,59058.0,2939870.0,56.0,49602.5,461682.0,8.0,11.0,5.0,135328.0
zap2it.com,3,entertainment,41,36,6,0,1,9,2,0,943013,2683846,331698,0,0,126634,3485,0,56108,28928,3748,0,624,5634,1595,0,41,35,6,0,1,9,2,0,943013,2514553,331698,0,0,126634,3485,0,56108,27756,3748,0,624,5634,1595,0,5804,4342645,125,43918,2163630,50,53,7,253969
oregonlive.com,1,newsandmedia,3,13,4,0,0,1,0,0,2350,1583472,404441,0,0,190056,0,0,7504,26829,6309,0,0,668,0,0,3,11,3,0,0,0,0,0,2350,1560677,80895,0,0,0,0,0,7504,24615,5009,0,0,0,0,0,6491,2180533,21,2997,114943,1,6,0,0
treehugger.com,2,entertainment,61,20,4,0,0,5,1,0,433476,1635574,53073,0,0,141814,1243,0,37213,15068,1906,0,0,4255,247,0,60,20,3,0,0,4,1,0,377122,1635574,28820,0,0,101014,1243,0,36556,15068,1443,0,0,4090,247,0,7780,2456762,118,31907,1199698,32,37,13,399720
houstontx.gov,5,uncategorized,22,12,4,0,0,2,1,0,527264,537033,80040,0,0,63607,1217,0,56088,26066,4502,0,0,1662,1744,0,22,12,4,0,0,1,1,0,527264,537033,80040,0,0,38878,1217,0,56088,26066,4502,0,0,969,1744,0,23175,1209161,43,21674,199197,10,12,0,0
computershare.com,3,business,22,22,4,0,0,1,0,0,631042,1342355,810686,0,0,96625,0,0,51161,33874,3862,0,0,1253,0,0,22,22,4,0,0,1,0,0,631042,1342355,810686,0,0,96625,0,0,51161,33874,3862,0,0,1253,0,0,23085,2959709,52,1642,35,1,3,1,79001
wizzed.com,1,entertainment,40.0,18.5,15.0,0.0,0.0,1.0,1.0,0.0,562944.0,647352.0,369551.0,0.0,0.0,163813.5,76.0,0.0,246896.0,144185.0,83998.0,0.0,0.0,1086.0,3360.5,0.0,40.0,18.5,15.0,0.0,0.0,1.0,1.0,0.0,562944.0,647352.0,369551.0,0.0,0.0,163813.5,76.0,0.0,246896.0,144185.0,83998.0,0.0,0.0,1086.0,3360.5,0.0,18183.0,1801554.0,78.0,85610.5,495383.0,9.0,11.0,1.5,58194.0
snapwidget.com,2,business,20.0,14.0,4.0,0.0,0.0,1.0,2.5,0.0,203864.0,2019515.5,331323.5,0.0,0.0,65049.0,9520.5,0.0,60991.0,42040.5,4986.5,0.0,0.0,979.5,10365.0,0.0,20.0,13.0,4.0,0.0,0.0,1.0,2.5,0.0,203864.0,2018451.5,331323.5,0.0,0.0,65049.0,9520.5,0.0,60991.0,39963.0,4986.5,0.0,0.0,979.5,10365.0,0.0,10567.0,3055976.5,56.5,50922.0,135220.5,14.5,17.5,11.0,426704.0
emulator-zone.com,5,games,24,26,3,0,0,7,1,0,71496,1196715,44828,0,0,135328,3758,0,33444,55223,5242,0,0,20724,2103,0,24,26,3,0,0,6,1,0,71496,1196715,44828,0,0,113035,3758,0,33444,55223,5242,0,0,20530,2103,0,8377,1730003,71,69499,587618,24,26,6,232272
vespymedia.com,5,uncategorized,15,3,1,0,0,1,0,0,62327,80493,4833,0,0,7843,0,0,31502,2949,262,0,0,1084,0,0,15,3,1,0,0,0,0,0,62327,80493,4833,0,0,0,0,0,31502,2949,262,0,0,0,0,0,11848,155496,20,0,0,0,2,0,0
svtperformance.com,5,vehicles,269,151,20,0,0,83,3,0,1905163,10186353,295877,0,0,760625,3880,0,86621,34890,4239,0,0,29505,364,0,269,151,20,0,0,82,3,0,1905163,10186353,295877,0,0,699778,3880,0,86621,34890,4239,0,0,27557,364,0,1612,14786051,738,106942,5371019,164,167,29,1634153
gotomycard.com,5,uncategorized,3.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,6588.0,489800.0,49734.0,0.0,0.0,7161.0,0.0,0.0,6202.0,9951.5,816.0,0.0,0.0,1640.0,0.0,0.0,3.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,6588.0,489800.0,49734.0,0.0,0.0,7161.0,0.0,0.0,6202.0,9951.5,816.0,0.0,0.0,1640.0,0.0,0.0,15742.5,553283.0,13.0,4121.0,160393.0,3.0,5.0,0.0,0.0
netsdaily.com,5,sports,2,13,3,0,0,1,0,0,62918,615914,1576341,0,0,155238,0,0,18613,80320,8928,0,0,923,0,0,1,11,1,0,0,0,0,0,190,609547,8670,0,0,0,0,0,430,72149,3694,0,0,0,0,0,15888,2406857,20,55045,240282,8,15,0,0
americanpatriotdaily.com,3,newsandmedia,84,28,5,0,0,8,4,0,1227164,1855730,720431,0,0,249436,62712,0,161708,47800,3527,0,0,17130,6800,0,84,28,5,0,0,7,4,0,1227164,1855730,720431,0,0,179973,62712,0,161708,47800,3527,0,0,16802,6800,0,16858,4273826,151,94524,955270,35,37,2,18036
sweetboom.net,4,uncategorized,22.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,755773.0,23158.0,0.0,0.0,0.0,33778.5,0.0,0.0,24086.0,1439.0,0.0,0.0,0.0,454.0,0.0,0.0,22.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,755773.0,23158.0,0.0,0.0,0.0,33778.5,0.0,0.0,24086.0,1439.0,0.0,0.0,0.0,454.0,0.0,0.0,35731.0,812709.5,26.0,2342.0,88785.5,3.0,5.0,0.0,0.0
aspcapetinsurance.com,4,economyandfinance,27,9,2,0,0,3,2,0,237673,289574,208770,0,0,73172,7692,0,27248,1482,1249,0,0,1206,23,0,27,9,2,0,0,3,2,0,237673,289574,208770,0,0,73172,7692,0,27248,1482,1249,0,0,1206,23,0,2810,913788,52,1835,89452,10,12,6,96907
icloud.com,3,informationtech,2,1,1,0,0,2,1,0,8350,3830,3729,0,0,33485,2,0,1189,451,289,0,0,2902,777,0,2,1,1,0,0,2,0,0,8350,3830,3729,0,0,33485,0,0,1189,451,289,0,0,2902,0,0,6722,242076,10,0,0,0,3,2,192680
comcast.com,3,shopping,67.0,61.0,5.0,0.0,1.0,8.5,5.0,1.0,1300604.5,1460776.0,417068.0,0.0,77.0,188528.0,1280.5,12069325.0,83726.5,65544.5,4982.0,0.0,425.5,10249.0,5110.5,12632.5,67.0,59.5,3.0,0.0,1.0,7.5,4.0,0.0,1300604.5,1460660.0,72220.0,0.0,77.0,21899.0,750.0,0.0,83726.5,64325.0,3185.5,0.0,425.5,9462.5,2701.5,0.0,9628.5,15790755.5,199.0,64888.5,656777.5,54.5,63.5,9.5,352395.0
worldviewweekend.com,4,education,84,70,19,0,0,3,7,0,958940,3845360,1203834,0,0,276010,15881,0,302569,85750,17463,0,0,3064,8655,0,84,70,19,0,0,2,7,0,958940,3845360,1203834,0,0,149268,15881,0,302569,85750,17463,0,0,2587,8655,0,27295,6366203,191,31324,681111,14,16,4,50187
bridgewebs.com,5,uncategorized,12,14,4,0,0,1,0,0,118305,365280,53586,0,0,37637,0,0,53737,31920,9152,0,0,1623,0,0,12,14,4,0,0,0,0,0,118305,365280,53586,0,0,0,0,0,53737,31920,9152,0,0,0,0,0,12882,574808,31,10374,224907,3,5,0,0
arrl.org,3,education,45,10,3,0,0,1,0,0,1190563,202514,103570,0,0,42852,0,0,72942,13721,3303,0,0,1921,0,0,45,9,3,0,0,0,0,0,1190563,201746,103570,0,0,0,0,0,72942,9335,3303,0,0,0,0,0,33109,1547374,59,1550,43082,1,4,0,0
blogger.com,1,streamingmedia,46,3,2,0,0,1,0,0,2870252,68450,55389,0,0,94664,0,0,291462,12717,2686,0,0,267,0,0,45,1,1,0,0,1,0,0,2791651,22801,53469,0,0,94664,0,0,289332,359,1180,0,0,267,0,0,42612,3739103,60,0,0,0,8,3,487472
internettranslate.com,4,games,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1295.0,0.0,0.0,0.0,0.0,1289.0,0.0,0.0,2861.5,0.0,0.0,0.0,0.0,982.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2861.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8530.0,2584.0,3.0,3629.0,0.0,1.0,3.0,0.0,0.0
marriott.com,2,travel,32.0,48.0,5.0,0.0,0.0,6.0,1.0,0.0,386963.0,3147319.5,384949.0,0.0,0.0,260038.5,2079.0,0.0,30897.0,57594.0,4897.5,0.0,0.0,4368.0,764.5,0.0,31.0,47.0,5.0,0.0,0.0,6.0,1.0,0.0,381171.0,3147205.5,384949.0,0.0,0.0,260038.5,2079.0,0.0,29025.0,54928.5,4897.5,0.0,0.0,4368.0,764.5,0.0,7292.0,4276681.5,119.0,36787.5,1503488.0,33.0,38.0,5.5,127913.0
patriotpowerednews.com,3,uncategorized,49.5,31.0,8.0,0.0,0.0,6.0,0.0,0.0,462681.0,1357822.5,202985.0,0.0,0.0,188873.0,0.0,0.0,123750.0,80106.0,10334.5,0.0,0.0,22087.5,0.0,0.0,49.5,31.0,8.0,0.0,0.0,6.0,0.0,0.0,462681.0,1357822.5,202985.0,0.0,0.0,188873.0,0.0,0.0,123750.0,80106.0,10334.5,0.0,0.0,22087.5,0.0,0.0,25210.0,2291797.0,125.5,124220.0,486558.0,28.0,30.0,3.5,37110.0
food4patriots.com,2,uncategorized,13,10,1,0,0,2,0,0,390450,2639814,144626,0,0,15463,0,0,44400,61464,2290,0,0,7020,0,0,13,10,1,0,0,1,0,0,390450,2639814,144626,0,0,166,0,0,44400,61464,2290,0,0,4130,0,0,47926,3214611,30,75103,1417067,13,16,1,23320
dealzingo.com,5,uncategorized,2.0,5.0,5.0,0.0,0.0,2.0,0.0,0.0,207776.0,177776.0,248719.0,0.0,0.0,68927.5,0.0,0.0,8301.0,13383.5,14736.5,0.0,0.0,3278.5,0.0,0.0,2.0,5.0,5.0,0.0,0.0,2.0,0.0,0.0,207776.0,177776.0,248719.0,0.0,0.0,68927.5,0.0,0.0,8301.0,13383.5,14736.5,0.0,0.0,3278.5,0.0,0.0,20943.5,967425.0,26.0,16335.0,80336.0,4.0,6.0,5.0,263172.0
britishgrandma.com,5,uncategorized,146,0,0,0,0,1,0,0,1617508,0,0,0,0,71281,0,0,672558,0,0,0,0,533,0,0,146,0,0,0,0,1,0,0,1617508,0,0,0,0,71281,0,0,672558,0,0,0,0,533,0,0,69791,1689084,149,0,0,0,2,0,0
thepennyhoarder.com,1,business,33.0,24.0,8.0,0.0,0.0,3.0,2.0,0.0,1311034.0,855300.5,349824.0,0.0,0.0,114892.0,1124.0,0.0,46066.0,67806.0,8740.5,0.0,0.0,1376.0,3282.0,0.0,33.0,23.0,7.0,0.0,0.0,2.0,2.0,0.0,1311034.0,759348.5,347794.0,0.0,0.0,66928.0,1124.0,0.0,46066.0,66049.0,7427.5,0.0,0.0,1079.5,3282.0,0.0,40752.5,2626669.0,77.0,57730.0,439145.0,26.0,30.0,3.0,8486.0
asafesite.com,4,uncategorized,4.0,6.0,2.0,0.0,0.0,2.0,0.0,0.0,9407.0,147437.0,22547.0,0.0,0.0,4784.0,0.0,0.0,3549.5,6237.5,3522.0,0.0,0.0,3388.0,0.0,0.0,4.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,9407.0,147437.0,22547.0,0.0,0.0,51.0,0.0,0.0,3549.5,6237.5,3522.0,0.0,0.0,884.5,0.0,0.0,16774.5,184169.0,21.0,8827.5,51447.0,8.0,10.0,0.0,0.0
dailybusinessreview.com,5,newsandmedia,81,56,2,0,0,12,4,0,1026208,3454232,345736,0,0,121980,186393,0,72117,60108,820,0,0,6779,5284,0,79,56,2,0,0,12,3,0,1024803,3454232,345736,0,0,121980,186153,0,68676,60108,820,0,0,6779,3649,0,37426,6019372,233,122998,1817245,56,65,29,927679
llbean.com,2,shopping,91,38,3,0,0,6,4,0,464317,1124307,197304,0,0,77422,57600,0,103291,69477,5411,0,0,7414,6698,0,90,36,3,0,0,5,4,0,460316,1078716,197304,0,0,12201,57600,0,100961,66644,5411,0,0,6966,6698,0,59479,1943535,190,133999,389873,71,77,9,19741
schooldigger.com,4,sports,27,31,3,0,0,2,1,0,135848,1591350,132360,0,0,72293,1708,0,62793,115750,4427,0,0,1923,899,0,27,31,3,0,0,2,1,0,135848,1591350,132360,0,0,72293,1708,0,62793,115750,4427,0,0,1923,899,0,17574,2077585,75,176926,1399761,33,35,6,167685
wfaa.com,3,newsandmedia,24.0,9.0,3.0,0.0,0.0,1.0,0.0,0.0,664460.5,775134.0,1548686.0,0.0,0.0,382463.5,0.0,0.0,215117.0,51718.0,12041.0,0.0,0.0,1206.0,0.0,0.0,24.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,664460.5,775134.0,1548686.0,0.0,0.0,0.0,0.0,0.0,215117.0,51718.0,12041.0,0.0,0.0,0.0,0.0,0.0,22873.0,3370744.0,37.0,22122.5,247084.0,3.0,5.0,0.0,0.0
chase.com,1,economyandfinance,22.0,16.0,2.0,0.0,0.0,11.0,1.0,0.0,458077.0,686275.5,473932.0,0.0,0.0,97768.0,1199.0,0.0,37076.5,39037.0,1808.0,0.0,0.0,16979.0,654.0,0.0,22.0,15.0,2.0,0.0,0.0,10.0,1.0,0.0,458077.0,646495.0,473932.0,0.0,0.0,93582.0,1199.0,0.0,37076.5,33148.5,1599.5,0.0,0.0,9176.0,654.0,0.0,25144.0,1844289.0,73.0,30495.5,1137.0,10.0,16.0,6.5,121618.5
epson.com,3,business,42,49,8,0,0,3,0,0,1155840,716023,828653,0,0,107677,0,0,102636,137490,13194,0,0,4737,0,0,42,49,8,0,0,2,0,0,1155840,716023,828653,0,0,89844,0,0,102636,137490,13194,0,0,3405,0,0,22414,1988459,125,23429,68076,8,11,3,24163
nicekicks.com,3,entertainment,43,61,28,0,2,15,9,0,3870451,4768357,1092099,0,0,205636,16979,0,22880,13429,3289,0,514,5770,3284,0,43,61,28,0,2,14,9,0,3870451,4768357,1092099,0,0,112668,16979,0,22880,13429,3289,0,514,5571,3284,0,1892,12156687,216,19232,1437393,37,39,53,2203165
americanfunds.com,3,uncategorized,3,11,7,0,0,1,0,0,14044,907972,670609,0,0,16437,0,0,11259,35227,13519,0,0,1050,0,0,3,11,7,0,0,1,0,0,14044,907972,670609,0,0,16437,0,0,11259,35227,13519,0,0,1050,0,0,11034,1609062,23,5440,600,1,3,0,0
togetherweserved.com,4,uncategorized,12,6,6,0,0,1,0,0,130981,471123,289714,0,0,20848,0,0,14504,14071,10977,0,0,551,0,0,12,6,6,0,0,0,0,0,130981,471123,289714,0,0,0,0,0,14504,14071,10977,0,0,0,0,0,8815,1199435,29,6465,346374,5,7,4,234198
esurance.com,4,uncategorized,60.5,44.5,11.5,0.0,0.0,12.0,2.0,0.0,407056.0,2322690.0,212365.0,0.0,0.0,175794.5,137.0,0.0,325891.5,124085.0,9843.5,0.0,0.0,41172.0,7471.0,0.0,60.5,44.5,10.5,0.0,0.0,12.0,2.0,0.0,407056.0,2322690.0,212030.0,0.0,0.0,175794.5,137.0,0.0,325891.5,124085.0,9228.5,0.0,0.0,41172.0,7471.0,0.0,9825.5,3160368.0,150.0,337802.5,681462.5,39.5,42.5,5.5,101626.0
ask.fm,1,uncategorized,32.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,143914.5,257602.0,124312.0,0.0,0.0,8702.0,0.0,0.0,69872.5,12346.0,1187.0,0.0,0.0,359.5,0.0,0.0,28.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,119495.5,257602.0,0.0,0.0,0.0,8702.0,0.0,0.0,61620.0,12346.0,0.0,0.0,0.0,359.5,0.0,0.0,16886.5,629835.5,43.0,9857.5,199097.0,5.0,12.0,2.0,103588.0
everquote.com,1,uncategorized,15.5,14.0,4.0,0.0,0.0,3.0,2.0,0.0,200817.0,429088.0,236083.0,0.0,0.0,40457.0,1112.0,0.0,48283.5,24682.5,6363.0,0.0,0.0,4352.5,3747.0,0.0,15.5,12.0,4.0,0.0,0.0,3.0,1.0,0.0,200817.0,413893.0,236083.0,0.0,0.0,40457.0,1112.0,0.0,48283.5,22561.0,6363.0,0.0,0.0,4352.5,2244.5,0.0,30296.0,1091182.0,45.0,29595.5,187495.5,10.0,15.0,4.0,163268.0
kohls.com,1,shopping,153.5,73.5,11.0,0.0,1.0,13.0,4.0,0.0,757854.5,2979942.5,634808.0,0.0,0.0,418986.0,24931.0,0.0,213684.5,38566.0,15131.0,0.0,36.5,1066.0,2591.0,0.0,151.5,71.5,10.0,0.0,1.0,12.0,4.0,0.0,727647.0,2976140.5,458140.0,0.0,0.0,118723.0,24931.0,0.0,210384.5,36707.5,14038.5,0.0,36.5,913.5,2591.0,0.0,6195.0,4965591.5,335.5,33742.0,1424989.0,96.0,105.5,3.0,0.0
philips.com,3,newsandmedia,52,6,1,0,0,1,0,0,2919459,1726865,831610,0,0,356804,0,0,424069,47530,8146,0,0,1063,0,0,51,5,1,0,0,0,0,0,2914525,1713381,831610,0,0,0,0,0,416056,40121,8146,0,0,0,0,0,16387,5872375,61,8359,32683,1,6,0,0
hakorwa.nl,4,uncategorized,3.0,14.0,7.0,0.0,0.0,2.0,0.0,0.0,16054.0,1167059.0,119933.0,0.0,0.0,12054.0,0.0,0.0,10152.5,20189.5,9547.0,0.0,0.0,1191.5,0.0,0.0,3.0,14.0,7.0,0.0,0.0,2.0,0.0,0.0,16054.0,1167059.0,119933.0,0.0,0.0,12054.0,0.0,0.0,10152.5,20189.5,9547.0,0.0,0.0,1191.5,0.0,0.0,7617.0,1504826.0,36.5,16343.5,466276.0,7.0,10.0,7.5,189724.0
joplinglobe.com,5,newsandmedia,10.0,27.5,8.0,0.0,0.0,2.0,0.5,0.0,176775.0,652637.0,267787.0,0.0,0.0,332976.0,31.5,0.0,122498.5,205997.5,50631.0,0.0,0.0,12310.0,61.0,0.0,9.0,26.5,8.0,0.0,0.0,1.0,0.5,0.0,173655.0,652335.0,267787.0,0.0,0.0,10459.5,31.5,0.0,109583.5,195463.0,50631.0,0.0,0.0,10778.5,61.0,0.0,19716.5,1434018.5,53.0,116340.0,396458.5,12.0,16.0,1.0,3812.0
yourtango.com,1,entertainment,47.0,76.5,6.0,0.0,0.0,12.0,4.0,0.0,489430.5,3178345.5,197458.0,0.0,0.0,253899.0,5319.0,0.0,75310.0,117588.0,13989.0,0.0,0.0,16046.5,6672.5,0.0,46.0,75.5,5.0,0.0,0.0,11.0,4.0,0.0,488685.5,3079524.5,193674.0,0.0,0.0,61012.5,5319.0,0.0,73925.0,115632.5,11121.5,0.0,0.0,15847.0,6672.5,0.0,36486.5,4304577.0,177.5,105773.5,1538376.5,48.0,54.0,16.0,180125.0
iflmylife.com,4,uncategorized,21,26,6,0,0,3,1,0,452563,906955,86791,0,0,75803,19,0,55184,58950,8218,0,0,3607,2578,0,21,26,6,0,0,3,1,0,452563,906955,86791,0,0,75803,19,0,55184,58950,8218,0,0,3187,2578,0,38364,2083475,55,52550,524005,12,14,2,485480
